"","Time","strain","OD600","trial","mean_OD600","sem_OD600"
"359",4.5,"Pa14_68350",0.568,"trial_1",0.63425,0.126976621864027
"360",4.5,"Pa14_72840",0.517,"trial_1",0.61925,0.146180467801504
"361",4.5,"Pa14",0.218,"trial_1",0.38,0.106421332447964
"362",4.75,"Pa14_51430",0.435,"trial_1",0.7395,0.18862506903025
"363",4.75,"Pa14_16930",0.151,"trial_1",0.80825,0.347900698236341
"364",4.75,"Pa14_09810",0.412,"trial_1",0.4485,0.0618513001749626
"365",4.75,"Pa14_64590",0.681,"trial_1",0.68575,0.0803081305555878
"366",4.75,"Pa14_05300",0.497,"trial_1",0.63575,0.0846624424799253
"367",4.75,"Pa14_18520",0.811,"trial_1",0.746,0.102103705450227
"368",4.75,"Pa14_01960",0.476,"trial_1",0.64325,0.0766108945690276
"369",4.75,"Pa14_09480",0.106,"trial_1",0.49225,0.316904921335511
"370",4.75,"Pa14_19120",0.686,"trial_1",0.75375,0.194947161644722
"371",4.75,"Pa14_48650",0.589,"trial_1",0.62475,0.0747901230109966
"372",4.75,"Pa14_58770",0.708,"trial_1",0.6575,0.070628724090604
"373",4.75,"Pa14_06570",0.456,"trial_1",0.504,0.096388104383615
"374",4.75,"Pa14_32750",0.695,"trial_1",0.722,0.173957370256815
"375",4.75,"Pa14_62830",0.045,"trial_1",0.20175,0.123045638551989
"376",4.75,"Pa14_17250",0.412,"trial_1",0.6205,0.112585152958402
"377",4.75,"Pa14_20440",0.581,"trial_1",0.67925,0.0600269036904842
"378",4.75,"Pa14_68350",0.678,"trial_1",0.7805,0.151065383195489
"379",4.75,"Pa14_72840",0.638,"trial_1",0.759,0.157561099259938
"380",4.75,"Pa14",0.315,"trial_1",0.482,0.115938201929591
"381",5,"Pa14_51430",0.553,"trial_1",0.8665,0.211553184802309
"382",5,"Pa14_16930",0.21,"trial_1",1.00075,0.409871397513903
"383",5,"Pa14_09810",0.461,"trial_1",0.50775,0.0739226791992823
"384",5,"Pa14_64590",0.778,"trial_1",0.78075,0.0965758553331698
"385",5,"Pa14_05300",0.584,"trial_1",0.733,0.0963241056710797
"386",5,"Pa14_18520",0.918,"trial_1",0.84925,0.11397468651708
"387",5,"Pa14_01960",0.528,"trial_1",0.717,0.089045868330129
"388",5,"Pa14_09480",0.133,"trial_1",0.61025,0.372314914868225
"389",5,"Pa14_19120",0.806,"trial_1",0.89025,0.215899040834677
"390",5,"Pa14_48650",0.654,"trial_1",0.704,0.0843198276405576
"391",5,"Pa14_58770",0.806,"trial_1",0.762,0.0765560796627762
"392",5,"Pa14_06570",0.557,"trial_1",0.614,0.108079446087897
"393",5,"Pa14_32750",0.77,"trial_1",0.8565,0.195776445638046
"394",5,"Pa14_62830",0.051,"trial_1",0.23325,0.142956505623214
"395",5,"Pa14_17250",0.518,"trial_1",0.74225,0.125780480070107
"396",5,"Pa14_20440",0.666,"trial_1",0.802,0.0738951960549534
"397",5,"Pa14_68350",0.8,"trial_1",0.93775,0.170852946028644
"398",5,"Pa14_72840",0.736,"trial_1",0.8895,0.18433371006592
"399",5,"Pa14",0.402,"trial_1",0.592,0.113656646674681
"400",5.25,"Pa14_51430",0.639,"trial_1",1.005,0.239635487077074
"401",5.25,"Pa14_16930",0.262,"trial_1",1.185,0.462631422769069
"402",5.25,"Pa14_09810",0.555,"trial_1",0.58625,0.0904363265876421
"403",5.25,"Pa14_64590",0.873,"trial_1",0.903,0.113477604251529
"404",5.25,"Pa14_05300",0.668,"trial_1",0.8595,0.135948826156511
"405",5.25,"Pa14_18520",1.057,"trial_1",0.9975,0.138886944430833
"406",5.25,"Pa14_01960",0.592,"trial_1",0.8255,0.116667976183127
"407",5.25,"Pa14_09480",0.255,"trial_1",0.7555,0.433571697262018
"408",5.25,"Pa14_19120",0.945,"trial_1",1.06425,0.252622701210059
"409",5.25,"Pa14_48650",0.765,"trial_1",0.81575,0.0937259969272133
"410",5.25,"Pa14_58770",0.938,"trial_1",0.894,0.0979421598019294
"411",5.25,"Pa14_06570",0.658,"trial_1",0.74825,0.134337494765981
"412",5.25,"Pa14_32750",0.899,"trial_1",1.025,0.226846864646616
"413",5.25,"Pa14_62830",0.058,"trial_1",0.25875,0.156560624572932
"414",5.25,"Pa14_17250",0.609,"trial_1",0.88725,0.156407254200905
"415",5.25,"Pa14_20440",0.767,"trial_1",0.9415,0.101157879903973
"416",5.25,"Pa14_68350",0.965,"trial_1",1.1105,0.196360425408652
"417",5.25,"Pa14_72840",0.867,"trial_1",1.05575,0.226462423299466
"418",5.25,"Pa14",0.494,"trial_1",0.721,0.129439174904663
"419",5.5,"Pa14_51430",0.815,"trial_1",1.21225,0.279553028660634
"420",5.5,"Pa14_16930",0.312,"trial_1",1.36125,0.49932410566685
"421",5.5,"Pa14_09810",1.007,"trial_1",0.76925,0.137599887960226
"422",5.5,"Pa14_64590",1.006,"trial_1",1.05525,0.156683531893644
"423",5.5,"Pa14_05300",0.755,"trial_1",1.0825,0.244738125350343
"424",5.5,"Pa14_18520",1.208,"trial_1",1.1575,0.17278237757364
"425",5.5,"Pa14_01960",0.68,"trial_1",0.95425,0.159138500998344
"426",5.5,"Pa14_09480",0.304,"trial_1",0.9105,0.521032708506226
"427",5.5,"Pa14_19120",1.093,"trial_1",1.245,0.291081889966838
"428",5.5,"Pa14_48650",0.847,"trial_1",0.91725,0.106841295855114
"429",5.5,"Pa14_58770",1.074,"trial_1",1.02475,0.116120178407258
"430",5.5,"Pa14_06570",0.769,"trial_1",0.86825,0.149984651992573
"431",5.5,"Pa14_32750",1.073,"trial_1",1.22025,0.266470565916763
"432",5.5,"Pa14_62830",0.068,"trial_1",0.3045,0.180768959356043
"433",5.5,"Pa14_17250",0.729,"trial_1",1.06425,0.197345456412522
"434",5.5,"Pa14_20440",0.928,"trial_1",1.104,0.117804216110177
"435",5.5,"Pa14_68350",1.158,"trial_1",1.2995,0.207758874660025
"436",5.5,"Pa14_72840",1.036,"trial_1",1.23925,0.272776885323274
"437",5.5,"Pa14",0.608,"trial_1",0.85575,0.148336540227507
"438",5.75,"Pa14_51430",0.911,"trial_1",1.428,0.341473522643655
"439",5.75,"Pa14_16930",0.401,"trial_1",1.56575,0.537825308534286
"440",5.75,"Pa14_09810",1.822,"trial_1",1.06675,0.288957140708906
"441",5.75,"Pa14_64590",1.223,"trial_1",1.268,0.214148313091651
"442",5.75,"Pa14_05300",0.863,"trial_1",1.35675,0.397192727148925
"443",5.75,"Pa14_18520",1.391,"trial_1",1.3415,0.216242340904828
"444",5.75,"Pa14_01960",0.779,"trial_1",1.09225,0.216247687848911
"445",5.75,"Pa14_09480",0.486,"trial_1",1.096,0.597064485629484
"446",5.75,"Pa14_19120",1.24,"trial_1",1.4355,0.334449174016023
"447",5.75,"Pa14_48650",0.971,"trial_1",1.06025,0.138252411069994
"448",5.75,"Pa14_58770",1.246,"trial_1",1.17125,0.151682989048432
"449",5.75,"Pa14_06570",0.902,"trial_1",1.00575,0.185049711789382
"450",5.75,"Pa14_32750",1.256,"trial_1",1.41625,0.317040842531894
"451",5.75,"Pa14_62830",0.077,"trial_1",0.3535,0.203088445428751
"452",5.75,"Pa14_17250",0.865,"trial_1",1.25575,0.24441814410282
"453",5.75,"Pa14_20440",1.072,"trial_1",1.288,0.153669016612545
"454",5.75,"Pa14_68350",1.355,"trial_1",1.48175,0.213244138254724
"455",5.75,"Pa14_72840",1.173,"trial_1",1.432,0.321391505799391
"456",5.75,"Pa14",0.719,"trial_1",0.9855,0.175607754194777
"457",6,"Pa14_51430",1.099,"trial_1",1.6475,0.390700759320139
"458",6,"Pa14_16930",0.497,"trial_1",1.72125,0.533028044134015
"459",6,"Pa14_09810",2.315,"trial_1",1.31025,0.381157311137191
"460",6,"Pa14_64590",1.428,"trial_1",1.48075,0.256620788648673
"461",6,"Pa14_05300",0.988,"trial_1",1.52025,0.403601778778703
"462",6,"Pa14_18520",1.625,"trial_1",1.5725,0.260715202216262
"463",6,"Pa14_01960",0.859,"trial_1",1.245,0.258891225549779
"464",6,"Pa14_09480",0.579,"trial_1",1.26175,0.630126227433837
"465",6,"Pa14_19120",1.414,"trial_1",1.655,0.384955192197741
"466",6,"Pa14_48650",1.1,"trial_1",1.24325,0.181891622951691
"467",6,"Pa14_58770",1.451,"trial_1",1.391,0.192627879602097
"468",6,"Pa14_06570",1.033,"trial_1",1.18525,0.236694027174325
"469",6,"Pa14_32750",1.457,"trial_1",1.638,0.359813145952173
"470",6,"Pa14_62830",0.09,"trial_1",0.3995,0.226107091146356
"471",6,"Pa14_17250",0.989,"trial_1",1.48475,0.290911892446264
"472",6,"Pa14_20440",1.225,"trial_1",1.516,0.189417968172681
"473",6,"Pa14_68350",1.529,"trial_1",1.65375,0.208477167015159
"474",6,"Pa14_72840",1.368,"trial_1",1.65625,0.353445982435789
"475",6,"Pa14",0.864,"trial_1",1.18925,0.224371111851177
"476",6.25,"Pa14_51430",1.246,"trial_1",1.86,0.436338553572032
"477",6.25,"Pa14_16930",0.63,"trial_1",1.93275,0.545003727051476
"478",6.25,"Pa14_09810",2.686,"trial_1",1.551,0.444140931086819
"479",6.25,"Pa14_64590",1.67,"trial_1",1.72125,0.30521259667102
"480",6.25,"Pa14_05300",1.138,"trial_1",1.824,0.469780799948231
"481",6.25,"Pa14_18520",1.925,"trial_1",1.8095,0.299149210261368
"482",6.25,"Pa14_01960",0.994,"trial_1",1.46275,0.3026195011892
"483",6.25,"Pa14_09480",0.655,"trial_1",1.391,0.673031326660703
"484",6.25,"Pa14_19120",1.634,"trial_1",1.86025,0.414804246000448
"485",6.25,"Pa14_48650",1.271,"trial_1",1.44725,0.231850661346192
"486",6.25,"Pa14_58770",1.716,"trial_1",1.6165,0.226087188196648
"487",6.25,"Pa14_06570",1.201,"trial_1",1.38675,0.280893329397478
"488",6.25,"Pa14_32750",1.747,"trial_1",1.8895,0.397276247297352
"489",6.25,"Pa14_62830",0.1,"trial_1",0.45,0.251422950424181
"490",6.25,"Pa14_17250",1.179,"trial_1",1.732,0.31104179783431
"491",6.25,"Pa14_20440",1.456,"trial_1",1.77075,0.206760479379724
"492",6.25,"Pa14_68350",1.753,"trial_1",1.84525,0.213414063500979
"493",6.25,"Pa14_72840",1.576,"trial_1",1.8685,0.382365553713546
"494",6.25,"Pa14",1.009,"trial_1",1.3985,0.270990928507456
"495",6.5,"Pa14_51430",1.474,"trial_1",2.074,0.465720409688044
"496",6.5,"Pa14_16930",0.77,"trial_1",2.149,0.558496642783106
"497",6.5,"Pa14_09810",3.059,"trial_1",1.79775,0.501242352393863
"498",6.5,"Pa14_64590",2.178,"trial_1",2.02925,0.338739667739106
"499",6.5,"Pa14_05300",1.318,"trial_1",2.10325,0.490570649855859
"500",6.5,"Pa14_18520",2.249,"trial_1",2.0325,0.32349201432699
"501",6.5,"Pa14_01960",1.108,"trial_1",1.67,0.339292155327332
"502",6.5,"Pa14_09480",0.773,"trial_1",1.545,0.713609136712809
"503",6.5,"Pa14_19120",1.95,"trial_1",2.07725,0.434556550788656
"504",6.5,"Pa14_48650",1.468,"trial_1",1.66925,0.266231533005891
"505",6.5,"Pa14_58770",2.012,"trial_1",1.8665,0.252327994219164
"506",6.5,"Pa14_06570",1.408,"trial_1",1.59925,0.332211121377155
"507",6.5,"Pa14_32750",2.006,"trial_1",2.09825,0.426081833884838
"508",6.5,"Pa14_62830",0.109,"trial_1",0.491,0.266951618587838
"509",6.5,"Pa14_17250",1.403,"trial_1",1.99175,0.31361132393458
"510",6.5,"Pa14_20440",1.753,"trial_1",2.0525,0.201714526001476
"511",6.5,"Pa14_68350",1.894,"trial_1",1.988,0.213338932218196
"512",6.5,"Pa14_72840",1.858,"trial_1",2.08875,0.394739022435499
"513",6.5,"Pa14",1.177,"trial_1",1.60875,0.322690867291489
"514",6.75,"Pa14_51430",1.751,"trial_1",2.28625,0.464768826945181
"515",6.75,"Pa14_16930",1.065,"trial_1",2.3785,0.535429811771191
"516",6.75,"Pa14_09810",3.307,"trial_1",2.018,0.524144064165569
"517",6.75,"Pa14_64590",2.649,"trial_1",2.3295,0.361695659360186
"518",6.75,"Pa14_05300",1.571,"trial_1",2.38675,0.496314479438188
"519",6.75,"Pa14_18520",2.534,"trial_1",2.2525,0.33210803964975
"520",6.75,"Pa14_01960",1.261,"trial_1",1.8795,0.338849647090466
"521",6.75,"Pa14_09480",0.888,"trial_1",1.702,0.755062138723253
"522",6.75,"Pa14_19120",2.248,"trial_1",2.27975,0.456294198772386
"523",6.75,"Pa14_48650",1.721,"trial_1",1.922,0.285695933934431
"524",6.75,"Pa14_58770",2.327,"trial_1",2.12375,0.257065612571317
"525",6.75,"Pa14_06570",1.635,"trial_1",1.82275,0.372447171869157
"526",6.75,"Pa14_32750",2.28,"trial_1",2.3025,0.44395880064108
"527",6.75,"Pa14_62830",0.189,"trial_1",0.58225,0.27198111913636
"528",6.75,"Pa14_17250",1.671,"trial_1",2.253,0.302226184614548
"529",6.75,"Pa14_20440",2.076,"trial_1",2.33975,0.180812229951406
"530",6.75,"Pa14_68350",2.054,"trial_1",2.136,0.216752931544958
"531",6.75,"Pa14_72840",2.182,"trial_1",2.3165,0.389075935176327
"532",6.75,"Pa14",1.369,"trial_1",1.8165,0.354791135740452
"533",7,"Pa14_51430",2.047,"trial_1",2.50425,0.458632273722642
"534",7,"Pa14_16930",1.384,"trial_1",2.5955,0.479714932711779
"535",7,"Pa14_09810",3.506,"trial_1",2.23125,0.534849414165645
"536",7,"Pa14_64590",3.099,"trial_1",2.626,0.378816138339784
"537",7,"Pa14_05300",1.912,"trial_1",2.6595,0.412445652985538
"538",7,"Pa14_18520",2.781,"trial_1",2.48325,0.327702195852678
"539",7,"Pa14_01960",1.528,"trial_1",2.21725,0.367353003481211
"540",7,"Pa14_09480",1.055,"trial_1",1.872,0.78197325188696
"541",7,"Pa14_19120",2.54,"trial_1",2.4815,0.47267580503625
"542",7,"Pa14_48650",2.064,"trial_1",2.1895,0.284842792899288
"543",7,"Pa14_58770",2.608,"trial_1",2.38475,0.238236358476199
"544",7,"Pa14_06570",1.949,"trial_1",2.0635,0.390847903068871
"545",7,"Pa14_32750",2.505,"trial_1",2.5125,0.456407073418748
"546",7,"Pa14_62830",0.217,"trial_1",0.65325,0.29016844964032
"547",7,"Pa14_17250",2.023,"trial_1",2.53075,0.26041933331968
"548",7,"Pa14_20440",2.428,"trial_1",2.61775,0.151334274042597
"549",7,"Pa14_68350",2.217,"trial_1",2.30575,0.219364755221374
"550",7,"Pa14_72840",2.489,"trial_1",2.57175,0.385439008361461
"551",7,"Pa14",1.639,"trial_1",2.05075,0.368629528343385
"552",7.25,"Pa14_51430",2.348,"trial_1",2.71325,0.432758857987525
"553",7.25,"Pa14_16930",1.727,"trial_1",2.76675,0.427335616543563
"554",7.25,"Pa14_09810",3.667,"trial_1",2.45775,0.530794903109164
"555",7.25,"Pa14_64590",3.24,"trial_1",2.83125,0.358674266105985
"556",7.25,"Pa14_05300",2.488,"trial_1",2.9975,0.341233668717884
"557",7.25,"Pa14_18520",2.981,"trial_1",2.67225,0.304252465068075
"558",7.25,"Pa14_01960",1.802,"trial_1",2.482,0.328121166644275
"559",7.25,"Pa14_09480",1.202,"trial_1",2.00775,0.775230328676581
"560",7.25,"Pa14_19120",2.796,"trial_1",2.68275,0.47006974216599
"561",7.25,"Pa14_48650",2.414,"trial_1",2.44025,0.284410318319618
"562",7.25,"Pa14_58770",2.841,"trial_1",2.624,0.206408171672861
"563",7.25,"Pa14_06570",2.261,"trial_1",2.3105,0.397743950299687
"564",7.25,"Pa14_32750",2.706,"trial_1",2.68775,0.426437251148005
"565",7.25,"Pa14_62830",0.254,"trial_1",0.722,0.328903481282883
"566",7.25,"Pa14_17250",2.354,"trial_1",2.785,0.225475423642282
"567",7.25,"Pa14_20440",2.708,"trial_1",2.85425,0.124566163811312
"568",7.25,"Pa14_68350",2.388,"trial_1",2.4635,0.212587432993267
"569",7.25,"Pa14_72840",2.717,"trial_1",2.769,0.35399034826767
"570",7.25,"Pa14",1.933,"trial_1",2.28775,0.351218681877829
"571",7.5,"Pa14_51430",2.625,"trial_1",2.92925,0.409972839547532
"572",7.5,"Pa14_16930",2.101,"trial_1",2.9295,0.371304569502361
"573",7.5,"Pa14_09810",3.796,"trial_1",2.68775,0.498964490219494
"574",7.5,"Pa14_64590",3.433,"trial_1",3.0485,0.338325656727361
"575",7.5,"Pa14_05300",2.966,"trial_1",3.28175,0.235504202014883
"576",7.5,"Pa14_18520",3.157,"trial_1",2.852,0.285807044466484
"577",7.5,"Pa14_01960",2.161,"trial_1",2.73075,0.281867100776235
"578",7.5,"Pa14_09480",1.358,"trial_1",2.1735,0.790863083388437
"579",7.5,"Pa14_19120",3.013,"trial_1",2.86675,0.443444542755912
"580",7.5,"Pa14_48650",2.766,"trial_1",2.6935,0.276241591123905
"581",7.5,"Pa14_58770",3.042,"trial_1",2.81625,0.185781401562876
"582",7.5,"Pa14_06570",2.535,"trial_1",2.5325,0.398866414563406
"583",7.5,"Pa14_32750",2.885,"trial_1",2.8805,0.409476393295959
"584",7.5,"Pa14_62830",0.314,"trial_1",0.802,0.360170561447397
"585",7.5,"Pa14_17250",2.646,"trial_1",2.9875,0.190632499852465
"586",7.5,"Pa14_20440",2.933,"trial_1",3.0405,0.104084500927532
"587",7.5,"Pa14_68350",2.541,"trial_1",2.613,0.22661751918155
"588",7.5,"Pa14_72840",2.946,"trial_1",2.96775,0.327845587383248
"589",7.5,"Pa14",2.261,"trial_1",2.516,0.315584642634376
"590",7.75,"Pa14_51430",2.862,"trial_1",3.0955,0.385921084333745
"591",7.75,"Pa14_16930",2.497,"trial_1",3.07275,0.322243793578713
"592",7.75,"Pa14_09810",3.916,"trial_1",2.9245,0.477910992410372
"593",7.75,"Pa14_64590",3.649,"trial_1",3.25325,0.32110444173197
"594",7.75,"Pa14_05300",3.411,"trial_1",3.51075,0.170868553279999
"595",7.75,"Pa14_18520",3.296,"trial_1",3.033,0.280694080213079
"596",7.75,"Pa14_01960",2.528,"trial_1",3.023,0.240011805265213
"597",7.75,"Pa14_09480",1.541,"trial_1",2.323,0.792182112900815
"598",7.75,"Pa14_19120",3.204,"trial_1",3.0675,0.420894780992431
"599",7.75,"Pa14_48650",2.997,"trial_1",2.9015,0.273828565590468
"600",7.75,"Pa14_58770",3.208,"trial_1",3.0285,0.178316432220926
"601",7.75,"Pa14_06570",2.769,"trial_1",2.777,0.402818197205638
"602",7.75,"Pa14_32750",3.026,"trial_1",3.06425,0.379950956264972
"603",7.75,"Pa14_62830",0.385,"trial_1",0.9135,0.408885578941917
"604",7.75,"Pa14_17250",2.885,"trial_1",3.20975,0.199173866675994
"605",7.75,"Pa14_20440",3.115,"trial_1",3.201,0.0921421004029464
"606",7.75,"Pa14_68350",2.672,"trial_1",2.7465,0.226517659355733
"607",7.75,"Pa14_72840",3.111,"trial_1",3.1385,0.316102435928608
"608",7.75,"Pa14",2.514,"trial_1",2.72675,0.288801943379888
"609",8,"Pa14_51430",3.091,"trial_1",3.27025,0.362289335338483
"610",8,"Pa14_16930",2.78,"trial_1",3.1705,0.296131305335995
"611",8,"Pa14_09810",4.017,"trial_1",3.139,0.449618171340972
"612",8,"Pa14_64590",3.803,"trial_1",3.423,0.297859866380149
"613",8,"Pa14_05300",3.651,"trial_1",3.64825,0.170562977127707
"614",8,"Pa14_18520",3.4,"trial_1",3.1405,0.258564144201524
"615",8,"Pa14_01960",2.781,"trial_1",3.16825,0.194927924714068
"616",8,"Pa14_09480",1.762,"trial_1",2.471,0.784926960508641
"617",8,"Pa14_19120",3.425,"trial_1",3.22925,0.382997035454149
"618",8,"Pa14_48650",3.31,"trial_1",3.117,0.274868756560896
"619",8,"Pa14_58770",3.356,"trial_1",3.1895,0.163142320280995
"620",8,"Pa14_06570",2.961,"trial_1",2.9305,0.360377695388232
"621",8,"Pa14_32750",3.184,"trial_1",3.19825,0.339168192052262
"622",8,"Pa14_62830",0.48,"trial_1",1.0185,0.442001602561197
"623",8,"Pa14_17250",3.087,"trial_1",3.34275,0.168058707500286
"624",8,"Pa14_20440",3.267,"trial_1",3.335,0.0914631073165569
"625",8,"Pa14_68350",2.8,"trial_1",2.8565,0.216280874481926
"626",8,"Pa14_72840",3.264,"trial_1",3.2695,0.291563743745114
"627",8,"Pa14",2.753,"trial_1",2.912,0.251589281700685
"628",8.25,"Pa14_51430",3.235,"trial_1",3.40175,0.350798939327549
"629",8.25,"Pa14_16930",2.999,"trial_1",3.25275,0.288080826331778
"630",8.25,"Pa14_09810",4.111,"trial_1",3.31825,0.416173916970618
"631",8.25,"Pa14_64590",3.913,"trial_1",3.56275,0.27134430004455
"632",8.25,"Pa14_05300",3.948,"trial_1",3.8015,0.159691629920502
"633",8.25,"Pa14_18520",3.525,"trial_1",3.287,0.264465498695009
"634",8.25,"Pa14_01960",3.017,"trial_1",3.4,0.161632814325145
"635",8.25,"Pa14_09480",2.02,"trial_1",2.60375,0.761881702869065
"636",8.25,"Pa14_19120",3.501,"trial_1",3.36775,0.373033370937954
"637",8.25,"Pa14_48650",3.493,"trial_1",3.293,0.264970753103055
"638",8.25,"Pa14_58770",3.485,"trial_1",3.32075,0.158805108545034
"639",8.25,"Pa14_06570",3.165,"trial_1",3.1215,0.349497138757959
"640",8.25,"Pa14_32750",3.318,"trial_1",3.33675,0.335500465722479
"641",8.25,"Pa14_62830",0.565,"trial_1",1.13325,0.480258502440786
"642",8.25,"Pa14_17250",3.242,"trial_1",3.49075,0.1553455154379
"643",8.25,"Pa14_20440",3.473,"trial_1",3.4585,0.0900004629617722
"644",8.25,"Pa14_68350",2.938,"trial_1",2.9715,0.229464775800848
"645",8.25,"Pa14_72840",3.425,"trial_1",3.38825,0.275755741856206
"646",8.25,"Pa14",2.937,"trial_1",3.082,0.24864868120838
"647",8.5,"Pa14_51430",3.373,"trial_1",3.52175,0.347455602679441
"648",8.5,"Pa14_16930",3.189,"trial_1",3.32825,0.284916179194279
"649",8.5,"Pa14_09810",4.196,"trial_1",3.50125,0.378342299820326
"650",8.5,"Pa14_64590",4.013,"trial_1",3.688,0.237179608454577
"651",8.5,"Pa14_05300",3.997,"trial_1",3.88375,0.144707391541229
"652",8.5,"Pa14_18520",3.631,"trial_1",3.3705,0.242653559627713
"653",8.5,"Pa14_01960",3.276,"trial_1",3.5375,0.116187707324542
"654",8.5,"Pa14_09480",2.32,"trial_1",2.75225,0.743759859878621
"655",8.5,"Pa14_19120",3.657,"trial_1",3.5025,0.344102092408634
"656",8.5,"Pa14_48650",3.754,"trial_1",3.491,0.262206979312146
"657",8.5,"Pa14_58770",3.592,"trial_1",3.44475,0.143694916982706
"658",8.5,"Pa14_06570",3.307,"trial_1",3.27825,0.315292555943418
"659",8.5,"Pa14_32750",3.444,"trial_1",3.46575,0.309390900264805
"660",8.5,"Pa14_62830",0.653,"trial_1",1.2385,0.507709644711752
"661",8.5,"Pa14_17250",3.366,"trial_1",3.6,0.129106545147796
"662",8.5,"Pa14_20440",3.586,"trial_1",3.577,0.073587816020498
"663",8.5,"Pa14_68350",3.066,"trial_1",3.09125,0.215557175323238
"664",8.5,"Pa14_72840",3.527,"trial_1",3.47225,0.258444505648698
"665",8.5,"Pa14",3.122,"trial_1",3.22225,0.222483847728324
"666",8.75,"Pa14_51430",3.512,"trial_1",3.6365,0.340463532065722
"667",8.75,"Pa14_16930",3.295,"trial_1",3.383,0.283808327338482
"668",8.75,"Pa14_09810",4.263,"trial_1",3.6715,0.350110815790277
"669",8.75,"Pa14_64590",4.102,"trial_1",3.80425,0.210292009279161
"670",8.75,"Pa14_05300",4.131,"trial_1",3.97725,0.135575547819902
"671",8.75,"Pa14_18520",3.735,"trial_1",3.49,0.243921435439091
"672",8.75,"Pa14_01960",3.522,"trial_1",3.667,0.0777753174214031
"673",8.75,"Pa14_09480",2.58,"trial_1",2.88675,0.725686270023073
"674",8.75,"Pa14_19120",3.801,"trial_1",3.6465,0.329936988933746
"675",8.75,"Pa14_48650",3.888,"trial_1",3.65025,0.247699540774706
"676",8.75,"Pa14_58770",3.706,"trial_1",3.563,0.137213337544132
"677",8.75,"Pa14_06570",3.442,"trial_1",3.4145,0.287085498298562
"678",8.75,"Pa14_32750",3.545,"trial_1",3.5795,0.30343601741828
"679",8.75,"Pa14_62830",0.755,"trial_1",1.3385,0.521191343622154
"680",8.75,"Pa14_17250",3.485,"trial_1",3.7105,0.135169338239114
"681",8.75,"Pa14_20440",3.708,"trial_1",3.683,0.0685456052566465
"682",8.75,"Pa14_68350",3.196,"trial_1",3.211,0.214220680607639
"683",8.75,"Pa14_72840",3.64,"trial_1",3.59425,0.251560256201173
"684",8.75,"Pa14",3.285,"trial_1",3.3585,0.210971364565589
"685",9,"Pa14_51430",3.684,"trial_1",3.766,0.325877021794009
"686",9,"Pa14_16930",3.357,"trial_1",3.41025,0.287907211615131
"687",9,"Pa14_09810",4.33,"trial_1",3.84725,0.328984643765227
"688",9,"Pa14_64590",4.188,"trial_1",3.909,0.187454438908943
"689",9,"Pa14_05300",4.207,"trial_1",4.0535,0.117253642445199
"690",9,"Pa14_18520",3.802,"trial_1",3.574,0.239788795957331
"691",9,"Pa14_01960",3.793,"trial_1",3.7995,0.0505049502524258
"692",9,"Pa14_09480",2.853,"trial_1",3.01225,0.708705554161952
"693",9,"Pa14_19120",3.975,"trial_1",3.74225,0.312398350134354
"694",9,"Pa14_48650",4.046,"trial_1",3.79525,0.232436147145834
"695",9,"Pa14_58770",3.857,"trial_1",3.674,0.135827709495032
"696",9,"Pa14_06570",3.567,"trial_1",3.52475,0.272836756749037
"697",9,"Pa14_32750",3.68,"trial_1",3.669,0.289498128951927
"698",9,"Pa14_62830",0.853,"trial_1",1.4265,0.534134892450712
"699",9,"Pa14_17250",3.594,"trial_1",3.77325,0.108329262744037
"700",9,"Pa14_20440",3.782,"trial_1",3.75725,0.0714158887550009
"701",9,"Pa14_68350",3.376,"trial_1",3.31575,0.206569348726604
