"","Time","strain","OD600","expt","trial","sugar","mean_OD600","sem_OD600"
"1050",17,"JV3_NAG",1.302,"Mouse_Pa","trial_3","nag",1.36633333333333,0.0346906967996384
"1051",17,"JV4_NAG",0.301,"Mouse_Pa","trial_3","nag",0.585666666666667,0.251910257388971
"1052",17,"JV5_NAG",0.399,"Mouse_Pa","trial_3","nag",0.351,0.0274286954362276
"1053",17.25,"JV1_NAG",2.352,"Mouse_Pa","trial_3","nag",2.43766666666667,0.0711953494111644
"1054",17.25,"JV3_NAG",1.317,"Mouse_Pa","trial_3","nag",1.37066666666667,0.0275095942859537
"1055",17.25,"JV4_NAG",0.311,"Mouse_Pa","trial_3","nag",0.592666666666667,0.254181256411859
"1056",17.25,"JV5_NAG",0.407,"Mouse_Pa","trial_3","nag",0.355666666666667,0.0281444685704156
"1057",17.5,"JV1_NAG",2.367,"Mouse_Pa","trial_3","nag",2.44933333333333,0.0692732111120726
"1058",17.5,"JV3_NAG",1.347,"Mouse_Pa","trial_3","nag",1.38066666666667,0.0196327390968363
"1059",17.5,"JV4_NAG",0.315,"Mouse_Pa","trial_3","nag",0.602333333333333,0.262246915033227
"1060",17.5,"JV5_NAG",0.415,"Mouse_Pa","trial_3","nag",0.362,0.0276224546338663
"1061",17.75,"JV1_NAG",2.378,"Mouse_Pa","trial_3","nag",2.458,0.0674190873071813
"1062",17.75,"JV3_NAG",1.346,"Mouse_Pa","trial_3","nag",1.37966666666667,0.0199360087390742
"1063",17.75,"JV4_NAG",0.32,"Mouse_Pa","trial_3","nag",0.612,0.267873726470763
"1064",17.75,"JV5_NAG",0.42,"Mouse_Pa","trial_3","nag",0.371666666666667,0.0253924748257782
"1065",18,"JV1_NAG",2.379,"Mouse_Pa","trial_3","nag",2.46533333333333,0.0704800996341836
"1066",18,"JV3_NAG",1.362,"Mouse_Pa","trial_3","nag",1.38166666666667,0.015387585183445
"1067",18,"JV4_NAG",0.324,"Mouse_Pa","trial_3","nag",0.618666666666667,0.27686177859077
"1068",18,"JV5_NAG",0.426,"Mouse_Pa","trial_3","nag",0.379,0.0235867194271127
"1069",18.25,"JV1_NAG",2.405,"Mouse_Pa","trial_3","nag",2.479,0.0661614187675366
"1070",18.25,"JV3_NAG",1.373,"Mouse_Pa","trial_3","nag",1.37633333333333,0.0105251022692312
"1071",18.25,"JV4_NAG",0.331,"Mouse_Pa","trial_3","nag",0.632,0.281237147854499
"1072",18.25,"JV5_NAG",0.431,"Mouse_Pa","trial_3","nag",0.389,0.0211266025033211
"1073",18.5,"JV1_NAG",2.409,"Mouse_Pa","trial_3","nag",2.48333333333333,0.0655396402526322
"1074",18.5,"JV3_NAG",1.401,"Mouse_Pa","trial_3","nag",1.381,0.0125033328890073
"1075",18.5,"JV4_NAG",0.341,"Mouse_Pa","trial_3","nag",0.638333333333333,0.282957201318111
"1076",18.5,"JV5_NAG",0.436,"Mouse_Pa","trial_3","nag",0.397,0.0195192212959431
"1077",18.75,"JV1_NAG",2.419,"Mouse_Pa","trial_3","nag",2.49633333333333,0.0666366599136275
"1078",18.75,"JV3_NAG",1.42,"Mouse_Pa","trial_3","nag",1.391,0.0187171935218219
"1079",18.75,"JV4_NAG",0.355,"Mouse_Pa","trial_3","nag",0.647333333333333,0.280911809015649
"1080",18.75,"JV5_NAG",0.432,"Mouse_Pa","trial_3","nag",0.405666666666667,0.0132455443242037
"1081",19,"JV1_NAG",2.423,"Mouse_Pa","trial_3","nag",2.50433333333333,0.0687442926923958
"1082",19,"JV3_NAG",1.448,"Mouse_Pa","trial_3","nag",1.39433333333333,0.0281089151535791
"1083",19,"JV4_NAG",0.368,"Mouse_Pa","trial_3","nag",0.650333333333333,0.280335711444531
"1084",19,"JV5_NAG",0.438,"Mouse_Pa","trial_3","nag",0.412666666666667,0.0131318104023948
"1085",19.25,"JV1_NAG",2.439,"Mouse_Pa","trial_3","nag",2.51166666666667,0.0696881944409843
"1086",19.25,"JV3_NAG",1.473,"Mouse_Pa","trial_3","nag",1.38733333333333,0.0460953118850256
"1087",19.25,"JV4_NAG",0.382,"Mouse_Pa","trial_3","nag",0.66,0.274507437664872
"1088",19.25,"JV5_NAG",0.444,"Mouse_Pa","trial_3","nag",0.423,0.010816653826392
"1089",19.5,"JV1_NAG",2.452,"Mouse_Pa","trial_3","nag",2.522,0.067515430335097
"1090",19.5,"JV3_NAG",1.489,"Mouse_Pa","trial_3","nag",1.38266666666667,0.0532989472483067
"1091",19.5,"JV4_NAG",0.395,"Mouse_Pa","trial_3","nag",0.666666666666667,0.273669102709418
"1092",19.5,"JV5_NAG",0.445,"Mouse_Pa","trial_3","nag",0.431,0.0070237691685685
"1093",19.75,"JV1_NAG",2.457,"Mouse_Pa","trial_3","nag",2.528,0.0670397891802572
"1094",19.75,"JV3_NAG",1.51,"Mouse_Pa","trial_3","nag",1.37166666666667,0.0692395198648222
"1095",19.75,"JV4_NAG",0.407,"Mouse_Pa","trial_3","nag",0.674666666666667,0.267166822624201
"1096",19.75,"JV5_NAG",0.468,"Mouse_Pa","trial_3","nag",0.445666666666667,0.0114649223479466
"1097",20,"JV1_NAG",2.47,"Mouse_Pa","trial_3","nag",2.54166666666667,0.0633570131170269
"1098",20,"JV3_NAG",1.537,"Mouse_Pa","trial_3","nag",1.36766666666667,0.0849045215390663
"1099",20,"JV4_NAG",0.421,"Mouse_Pa","trial_3","nag",0.691333333333333,0.267837222539694
"1100",20,"JV5_NAG",0.458,"Mouse_Pa","trial_3","nag",0.45,0.00750555349946514
"1101",20.25,"JV1_NAG",2.478,"Mouse_Pa","trial_3","nag",2.54666666666667,0.0661824078672807
"1102",20.25,"JV3_NAG",1.559,"Mouse_Pa","trial_3","nag",1.337,0.115295273103454
"1103",20.25,"JV4_NAG",0.433,"Mouse_Pa","trial_3","nag",0.697333333333333,0.262335874617085
"1104",20.25,"JV5_NAG",0.484,"Mouse_Pa","trial_3","nag",0.465666666666667,0.00952773728530429
"1105",20.5,"JV1_NAG",2.492,"Mouse_Pa","trial_3","nag",2.554,0.0635059052372298
"1106",20.5,"JV3_NAG",1.617,"Mouse_Pa","trial_3","nag",1.31166666666667,0.159668754335691
"1107",20.5,"JV4_NAG",0.449,"Mouse_Pa","trial_3","nag",0.710666666666667,0.260667306052072
"1108",20.5,"JV5_NAG",0.48,"Mouse_Pa","trial_3","nag",0.473333333333333,0.00523874454850056
"1109",20.75,"JV1_NAG",2.501,"Mouse_Pa","trial_3","nag",2.56633333333333,0.0633438587745051
"1110",20.75,"JV3_NAG",1.622,"Mouse_Pa","trial_3","nag",1.274,0.18644391471253
"1111",20.75,"JV4_NAG",0.458,"Mouse_Pa","trial_3","nag",0.718666666666667,0.260166826820365
"1112",20.75,"JV5_NAG",0.476,"Mouse_Pa","trial_3","nag",0.479666666666667,0.0080069414329762
"1113",21,"JV1_NAG",2.505,"Mouse_Pa","trial_3","nag",2.57,0.0645006459915971
"1114",21,"JV3_NAG",1.658,"Mouse_Pa","trial_3","nag",1.247,0.217518581581743
"1115",21,"JV4_NAG",0.468,"Mouse_Pa","trial_3","nag",0.724,0.253005928784288
"1116",21,"JV5_NAG",0.505,"Mouse_Pa","trial_3","nag",0.495666666666667,0.00480740170061866
"1117",21.25,"JV1_NAG",2.507,"Mouse_Pa","trial_3","nag",2.577,0.0650640709864771
"1118",21.25,"JV3_NAG",1.68,"Mouse_Pa","trial_3","nag",1.23,0.236646008488065
"1119",21.25,"JV4_NAG",0.485,"Mouse_Pa","trial_3","nag",0.735666666666667,0.251667328917451
"1120",21.25,"JV5_NAG",0.515,"Mouse_Pa","trial_3","nag",0.505666666666667,0.00698410894658566
"1121",21.5,"JV1_NAG",2.52,"Mouse_Pa","trial_3","nag",2.58666666666667,0.064182898379899
"1122",21.5,"JV3_NAG",1.703,"Mouse_Pa","trial_3","nag",1.20033333333333,0.265835370943079
"1123",21.5,"JV4_NAG",0.491,"Mouse_Pa","trial_3","nag",0.740666666666667,0.247669358442079
"1124",21.5,"JV5_NAG",0.524,"Mouse_Pa","trial_3","nag",0.514333333333333,0.00611918658356195
"1125",21.75,"JV1_NAG",2.524,"Mouse_Pa","trial_3","nag",2.59433333333333,0.0639435514948754
"1126",21.75,"JV3_NAG",1.742,"Mouse_Pa","trial_3","nag",1.17933333333333,0.294531454649207
"1127",21.75,"JV4_NAG",0.503,"Mouse_Pa","trial_3","nag",0.752,0.246006097485408
"1128",21.75,"JV5_NAG",0.578,"Mouse_Pa","trial_3","nag",0.539333333333333,0.0203497201727962
"1129",22,"JV1_NAG",2.527,"Mouse_Pa","trial_3","nag",2.60166666666667,0.0639826365334985
"1130",22,"JV3_NAG",1.764,"Mouse_Pa","trial_3","nag",1.14533333333333,0.320161591144916
"1131",22,"JV4_NAG",0.513,"Mouse_Pa","trial_3","nag",0.759333333333333,0.244834864982729
"1132",22,"JV5_NAG",0.577,"Mouse_Pa","trial_3","nag",0.546666666666667,0.0161279605378706
"1133",22.25,"JV1_NAG",2.542,"Mouse_Pa","trial_3","nag",2.61333333333333,0.0639800316070917
"1134",22.25,"JV3_NAG",1.767,"Mouse_Pa","trial_3","nag",1.146,0.319784823488128
"1135",22.25,"JV4_NAG",0.526,"Mouse_Pa","trial_3","nag",0.768666666666667,0.243667350660235
"1136",22.25,"JV5_NAG",0.567,"Mouse_Pa","trial_3","nag",0.553666666666667,0.00779601037568431
"1137",22.5,"JV1_NAG",2.543,"Mouse_Pa","trial_3","nag",2.62133333333333,0.0634674019565249
"1138",22.5,"JV3_NAG",1.817,"Mouse_Pa","trial_3","nag",1.132,0.348604360271067
"1139",22.5,"JV4_NAG",0.537,"Mouse_Pa","trial_3","nag",0.780333333333333,0.245837570584952
"1140",22.5,"JV5_NAG",0.597,"Mouse_Pa","trial_3","nag",0.572,0.0138924439894498
"1141",22.75,"JV1_NAG",2.561,"Mouse_Pa","trial_3","nag",2.631,0.0626498204307083
"1142",22.75,"JV3_NAG",1.832,"Mouse_Pa","trial_3","nag",1.109,0.363128535553643
"1143",22.75,"JV4_NAG",0.543,"Mouse_Pa","trial_3","nag",0.779666666666667,0.24168390743099
"1144",22.75,"JV5_NAG",0.604,"Mouse_Pa","trial_3","nag",0.576666666666667,0.0146211414663075
"1145",23,"JV1_NAG",2.559,"Mouse_Pa","trial_3","nag",2.63733333333333,0.0621136950366914
"1146",23,"JV3_NAG",1.86,"Mouse_Pa","trial_3","nag",1.117,0.372879337051545
"1147",23,"JV4_NAG",0.555,"Mouse_Pa","trial_3","nag",0.792,0.238501572321861
"1148",23,"JV5_NAG",0.622,"Mouse_Pa","trial_3","nag",0.59,0.0172143351115672
"1149",23.25,"JV1_NAG",2.564,"Mouse_Pa","trial_3","nag",2.64033333333333,0.0623974714587413
"1150",23.25,"JV3_NAG",1.866,"Mouse_Pa","trial_3","nag",1.107,0.38075495181722
"1151",23.25,"JV4_NAG",0.562,"Mouse_Pa","trial_3","nag",0.796,0.236002824841851
"1152",23.25,"JV5_NAG",0.597,"Mouse_Pa","trial_3","nag",0.586,0.007371114795832
"1153",23.5,"JV1_NAG",2.567,"Mouse_Pa","trial_3","nag",2.64633333333333,0.0635513790391504
"1154",23.5,"JV3_NAG",1.894,"Mouse_Pa","trial_3","nag",1.12966666666667,0.383108484780892
"1155",23.5,"JV4_NAG",0.571,"Mouse_Pa","trial_3","nag",0.809666666666667,0.240669436733827
"1156",23.5,"JV5_NAG",0.612,"Mouse_Pa","trial_3","nag",0.598333333333333,0.00913479307069649
"1157",23.75,"JV1_NAG",2.578,"Mouse_Pa","trial_3","nag",2.65933333333333,0.0637346931514628
"1158",23.75,"JV3_NAG",1.917,"Mouse_Pa","trial_3","nag",1.151,0.384043400325189
"1159",23.75,"JV4_NAG",0.579,"Mouse_Pa","trial_3","nag",0.813333333333333,0.233833511522859
"1160",23.75,"JV5_NAG",0.663,"Mouse_Pa","trial_3","nag",0.623,0.0215715862498179
"1161",24,"JV1_NAG",2.582,"Mouse_Pa","trial_3","nag",2.664,0.0630661028868388
"1162",24,"JV3_NAG",1.933,"Mouse_Pa","trial_3","nag",1.13266666666667,0.401949554601625
"1163",24,"JV4_NAG",0.586,"Mouse_Pa","trial_3","nag",0.818666666666667,0.232666666666667
"1164",24,"JV5_NAG",0.697,"Mouse_Pa","trial_3","nag",0.638666666666667,0.0300462606288666
