"","Time","strain","OD600","expt","trial","sugar","mean_OD600","sem_OD600"
"1027",15.5,"JV4_Rib",0.624,"Mouse_Pa","trial_3","ribose",0.469,0.0776208734813001
"1028",15.5,"JV5_Rib",0.484,"Mouse_Pa","trial_3","ribose",0.434666666666667,0.0354087245997053
"1029",15.75,"JV1_Rib",2.334,"Mouse_Pa","trial_3","ribose",2.36933333333333,0.02175877856049
"1030",15.75,"JV3_Rib",1.116,"Mouse_Pa","trial_3","ribose",1.09433333333333,0.0112891294812508
"1031",15.75,"JV4_Rib",0.631,"Mouse_Pa","trial_3","ribose",0.465666666666667,0.0827392154771713
"1032",15.75,"JV5_Rib",0.498,"Mouse_Pa","trial_3","ribose",0.437,0.0425949918808929
"1033",16,"JV1_Rib",2.342,"Mouse_Pa","trial_3","ribose",2.381,0.0247857485933617
"1034",16,"JV3_Rib",1.081,"Mouse_Pa","trial_3","ribose",1.041,0.0240069434400411
"1035",16,"JV4_Rib",0.635,"Mouse_Pa","trial_3","ribose",0.466333333333333,0.0843412381012067
"1036",16,"JV5_Rib",0.515,"Mouse_Pa","trial_3","ribose",0.450666666666667,0.0441977877777208
"1037",16.25,"JV1_Rib",2.372,"Mouse_Pa","trial_3","ribose",2.402,0.0216333076527839
"1038",16.25,"JV3_Rib",1.055,"Mouse_Pa","trial_3","ribose",0.977333333333333,0.0450345546343151
"1039",16.25,"JV4_Rib",0.652,"Mouse_Pa","trial_3","ribose",0.474333333333333,0.0889687835391967
"1040",16.25,"JV5_Rib",0.531,"Mouse_Pa","trial_3","ribose",0.456333333333333,0.0513235921493334
"1041",16.5,"JV1_Rib",2.379,"Mouse_Pa","trial_3","ribose",2.41333333333333,0.0222436008276038
"1042",16.5,"JV3_Rib",1.007,"Mouse_Pa","trial_3","ribose",0.895333333333333,0.0664789022505971
"1043",16.5,"JV4_Rib",0.643,"Mouse_Pa","trial_3","ribose",0.470666666666667,0.0862251574529022
"1044",16.5,"JV5_Rib",0.54,"Mouse_Pa","trial_3","ribose",0.454666666666667,0.0518405675551922
"1045",16.75,"JV1_Rib",2.405,"Mouse_Pa","trial_3","ribose",2.43533333333333,0.0232402906847378
"1046",16.75,"JV3_Rib",0.952,"Mouse_Pa","trial_3","ribose",0.818666666666667,0.0675631391942217
"1047",16.75,"JV4_Rib",0.637,"Mouse_Pa","trial_3","ribose",0.468333333333333,0.0844932607437487
"1048",16.75,"JV5_Rib",0.551,"Mouse_Pa","trial_3","ribose",0.461666666666667,0.0583390473391917
"1049",17,"JV1_Rib",2.406,"Mouse_Pa","trial_3","ribose",2.442,0.0257940561628708
"1050",17,"JV3_Rib",0.865,"Mouse_Pa","trial_3","ribose",0.703333333333333,0.0815359498081129
"1051",17,"JV4_Rib",0.643,"Mouse_Pa","trial_3","ribose",0.471666666666667,0.0861632816872194
"1052",17,"JV5_Rib",0.559,"Mouse_Pa","trial_3","ribose",0.463,0.0581979381078059
"1053",17.25,"JV1_Rib",2.449,"Mouse_Pa","trial_3","ribose",2.46733333333333,0.019341952101872
"1054",17.25,"JV3_Rib",0.772,"Mouse_Pa","trial_3","ribose",0.612333333333333,0.0810767811672642
"1055",17.25,"JV4_Rib",0.638,"Mouse_Pa","trial_3","ribose",0.465,0.0868504461704141
"1056",17.25,"JV5_Rib",0.568,"Mouse_Pa","trial_3","ribose",0.472,0.0609289203361863
"1057",17.5,"JV1_Rib",2.452,"Mouse_Pa","trial_3","ribose",2.47833333333333,0.0193247107208477
"1058",17.5,"JV3_Rib",0.731,"Mouse_Pa","trial_3","ribose",0.612,0.0598693020949245
"1059",17.5,"JV4_Rib",0.627,"Mouse_Pa","trial_3","ribose",0.462333333333333,0.0827875460306548
"1060",17.5,"JV5_Rib",0.568,"Mouse_Pa","trial_3","ribose",0.464333333333333,0.0621834204412863
"1061",17.75,"JV1_Rib",2.482,"Mouse_Pa","trial_3","ribose",2.49533333333333,0.0218276073916597
"1062",17.75,"JV3_Rib",0.506,"Mouse_Pa","trial_3","ribose",0.521333333333333,0.0133832399332565
"1063",17.75,"JV4_Rib",0.632,"Mouse_Pa","trial_3","ribose",0.465,0.0839781717670332
"1064",17.75,"JV5_Rib",0.567,"Mouse_Pa","trial_3","ribose",0.467666666666667,0.0605539245448037
"1065",18,"JV1_Rib",2.502,"Mouse_Pa","trial_3","ribose",2.51366666666667,0.0224227067451228
"1066",18,"JV3_Rib",0.469,"Mouse_Pa","trial_3","ribose",0.5,0.0170977581376429
"1067",18,"JV4_Rib",0.622,"Mouse_Pa","trial_3","ribose",0.464333333333333,0.0793396356040143
"1068",18,"JV5_Rib",0.574,"Mouse_Pa","trial_3","ribose",0.468,0.0626923706150384
"1069",18.25,"JV1_Rib",2.511,"Mouse_Pa","trial_3","ribose",2.529,0.0247857485933616
"1070",18.25,"JV3_Rib",0.469,"Mouse_Pa","trial_3","ribose",0.491666666666667,0.0149925907626994
"1071",18.25,"JV4_Rib",0.626,"Mouse_Pa","trial_3","ribose",0.467666666666667,0.0796708506572162
"1072",18.25,"JV5_Rib",0.577,"Mouse_Pa","trial_3","ribose",0.476666666666667,0.062477551524083
"1073",18.5,"JV1_Rib",2.509,"Mouse_Pa","trial_3","ribose",2.538,0.0300055550412475
"1074",18.5,"JV3_Rib",0.479,"Mouse_Pa","trial_3","ribose",0.505,0.0159478316185409
"1075",18.5,"JV4_Rib",0.638,"Mouse_Pa","trial_3","ribose",0.473333333333333,0.0824324639393432
"1076",18.5,"JV5_Rib",0.582,"Mouse_Pa","trial_3","ribose",0.480666666666667,0.0613767961945808
"1077",18.75,"JV1_Rib",2.544,"Mouse_Pa","trial_3","ribose",2.564,0.0300055550412476
"1078",18.75,"JV3_Rib",0.471,"Mouse_Pa","trial_3","ribose",0.503,0.0160104132780305
"1079",18.75,"JV4_Rib",0.642,"Mouse_Pa","trial_3","ribose",0.473666666666667,0.0847040599840278
"1080",18.75,"JV5_Rib",0.586,"Mouse_Pa","trial_3","ribose",0.476666666666667,0.0638078713361012
"1081",19,"JV1_Rib",2.554,"Mouse_Pa","trial_3","ribose",2.58166666666667,0.0333183299568138
"1082",19,"JV3_Rib",0.493,"Mouse_Pa","trial_3","ribose",0.502666666666667,0.00775313556640868
"1083",19,"JV4_Rib",0.652,"Mouse_Pa","trial_3","ribose",0.478333333333333,0.0871327212424306
"1084",19,"JV5_Rib",0.588,"Mouse_Pa","trial_3","ribose",0.487666666666667,0.0617962602248532
"1085",19.25,"JV1_Rib",2.561,"Mouse_Pa","trial_3","ribose",2.58966666666667,0.0337902023932645
"1086",19.25,"JV3_Rib",0.496,"Mouse_Pa","trial_3","ribose",0.512333333333333,0.00821245666316995
"1087",19.25,"JV4_Rib",0.645,"Mouse_Pa","trial_3","ribose",0.482666666666667,0.0814868769257425
"1088",19.25,"JV5_Rib",0.588,"Mouse_Pa","trial_3","ribose",0.494666666666667,0.0617341972581738
"1089",19.5,"JV1_Rib",2.6,"Mouse_Pa","trial_3","ribose",2.61666666666667,0.0289386323872509
"1090",19.5,"JV3_Rib",0.49,"Mouse_Pa","trial_3","ribose",0.499333333333333,0.00466666666666667
"1091",19.5,"JV4_Rib",0.656,"Mouse_Pa","trial_3","ribose",0.488666666666667,0.0841136796907085
"1092",19.5,"JV5_Rib",0.583,"Mouse_Pa","trial_3","ribose",0.486666666666667,0.0608833128022595
"1093",19.75,"JV1_Rib",2.614,"Mouse_Pa","trial_3","ribose",2.63066666666667,0.0250953736329584
"1094",19.75,"JV3_Rib",0.497,"Mouse_Pa","trial_3","ribose",0.51,0.00680685928555405
"1095",19.75,"JV4_Rib",0.655,"Mouse_Pa","trial_3","ribose",0.492,0.0828190799272728
"1096",19.75,"JV5_Rib",0.586,"Mouse_Pa","trial_3","ribose",0.485666666666667,0.0611291892452188
"1097",20,"JV1_Rib",2.631,"Mouse_Pa","trial_3","ribose",2.649,0.0253245598842968
"1098",20,"JV3_Rib",0.489,"Mouse_Pa","trial_3","ribose",0.502,0.00700000000000001
"1099",20,"JV4_Rib",0.646,"Mouse_Pa","trial_3","ribose",0.487,0.0803761987987323
"1100",20,"JV5_Rib",0.586,"Mouse_Pa","trial_3","ribose",0.494,0.0623885673287449
"1101",20.25,"JV1_Rib",2.653,"Mouse_Pa","trial_3","ribose",2.668,0.0218250620464944
"1102",20.25,"JV3_Rib",0.498,"Mouse_Pa","trial_3","ribose",0.505666666666667,0.00384418753155694
"1103",20.25,"JV4_Rib",0.675,"Mouse_Pa","trial_3","ribose",0.497666666666667,0.0894153852036165
"1104",20.25,"JV5_Rib",0.59,"Mouse_Pa","trial_3","ribose",0.492666666666667,0.061809743927996
"1105",20.5,"JV1_Rib",2.662,"Mouse_Pa","trial_3","ribose",2.67833333333333,0.0220630409911639
"1106",20.5,"JV3_Rib",0.498,"Mouse_Pa","trial_3","ribose",0.51,0.0100664459136943
"1107",20.5,"JV4_Rib",0.673,"Mouse_Pa","trial_3","ribose",0.497,0.0889119414552024
"1108",20.5,"JV5_Rib",0.593,"Mouse_Pa","trial_3","ribose",0.495,0.0635164020811423
"1109",20.75,"JV1_Rib",2.679,"Mouse_Pa","trial_3","ribose",2.69133333333333,0.0181138375589246
"1110",20.75,"JV3_Rib",0.499,"Mouse_Pa","trial_3","ribose",0.519666666666667,0.0127714960404454
"1111",20.75,"JV4_Rib",0.677,"Mouse_Pa","trial_3","ribose",0.502666666666667,0.0884012317661795
"1112",20.75,"JV5_Rib",0.59,"Mouse_Pa","trial_3","ribose",0.493,0.0611473629848418
"1113",21,"JV1_Rib",2.693,"Mouse_Pa","trial_3","ribose",2.706,0.0187705443004014
"1114",21,"JV3_Rib",0.506,"Mouse_Pa","trial_3","ribose",0.524666666666667,0.0112891294812507
"1115",21,"JV4_Rib",0.695,"Mouse_Pa","trial_3","ribose",0.506,0.0953886785735079
"1116",21,"JV5_Rib",0.584,"Mouse_Pa","trial_3","ribose",0.496,0.0629603049547888
"1117",21.25,"JV1_Rib",2.705,"Mouse_Pa","trial_3","ribose",2.71966666666667,0.0188089813062212
"1118",21.25,"JV3_Rib",0.491,"Mouse_Pa","trial_3","ribose",0.514,0.0138924439894498
"1119",21.25,"JV4_Rib",0.719,"Mouse_Pa","trial_3","ribose",0.514,0.103248890228096
"1120",21.25,"JV5_Rib",0.589,"Mouse_Pa","trial_3","ribose",0.498,0.0634113554499508
"1121",21.5,"JV1_Rib",2.72,"Mouse_Pa","trial_3","ribose",2.731,0.0195533458347499
"1122",21.5,"JV3_Rib",0.495,"Mouse_Pa","trial_3","ribose",0.515666666666667,0.0134824989441045
"1123",21.5,"JV4_Rib",0.717,"Mouse_Pa","trial_3","ribose",0.516,0.10089763789769
"1124",21.5,"JV5_Rib",0.585,"Mouse_Pa","trial_3","ribose",0.495,0.0585946527708231
"1125",21.75,"JV1_Rib",2.732,"Mouse_Pa","trial_3","ribose",2.741,0.017616280348965
"1126",21.75,"JV3_Rib",0.495,"Mouse_Pa","trial_3","ribose",0.518,0.0149331845230681
"1127",21.75,"JV4_Rib",0.718,"Mouse_Pa","trial_3","ribose",0.517,0.100801785698469
"1128",21.75,"JV5_Rib",0.586,"Mouse_Pa","trial_3","ribose",0.499,0.0599694366601299
"1129",22,"JV1_Rib",2.738,"Mouse_Pa","trial_3","ribose",2.753,0.0196723155729059
"1130",22,"JV3_Rib",0.5,"Mouse_Pa","trial_3","ribose",0.521666666666667,0.0148136573621927
"1131",22,"JV4_Rib",0.762,"Mouse_Pa","trial_3","ribose",0.53,0.116322826650662
"1132",22,"JV5_Rib",0.588,"Mouse_Pa","trial_3","ribose",0.498666666666667,0.0610173017357463
"1133",22.25,"JV1_Rib",2.745,"Mouse_Pa","trial_3","ribose",2.76233333333333,0.0188532343231723
"1134",22.25,"JV3_Rib",0.489,"Mouse_Pa","trial_3","ribose",0.510666666666667,0.0111405166447123
"1135",22.25,"JV4_Rib",0.758,"Mouse_Pa","trial_3","ribose",0.537666666666667,0.110683231691968
"1136",22.25,"JV5_Rib",0.58,"Mouse_Pa","trial_3","ribose",0.496,0.0570993286592175
"1137",22.5,"JV1_Rib",2.753,"Mouse_Pa","trial_3","ribose",2.77366666666667,0.0221835775092998
"1138",22.5,"JV3_Rib",0.509,"Mouse_Pa","trial_3","ribose",0.530333333333333,0.0116237305161085
"1139",22.5,"JV4_Rib",0.764,"Mouse_Pa","trial_3","ribose",0.537333333333333,0.113427411932821
"1140",22.5,"JV5_Rib",0.581,"Mouse_Pa","trial_3","ribose",0.501,0.0572741943054054
"1141",22.75,"JV1_Rib",2.764,"Mouse_Pa","trial_3","ribose",2.782,0.0200333056017557
"1142",22.75,"JV3_Rib",0.494,"Mouse_Pa","trial_3","ribose",0.519666666666667,0.0132203546767013
"1143",22.75,"JV4_Rib",0.787,"Mouse_Pa","trial_3","ribose",0.553,0.117069779761189
"1144",22.75,"JV5_Rib",0.577,"Mouse_Pa","trial_3","ribose",0.504333333333333,0.053917632654922
"1145",23,"JV1_Rib",2.774,"Mouse_Pa","trial_3","ribose",2.79133333333333,0.0209311039152529
"1146",23,"JV3_Rib",0.506,"Mouse_Pa","trial_3","ribose",0.532,0.013114877048604
"1147",23,"JV4_Rib",0.813,"Mouse_Pa","trial_3","ribose",0.563666666666667,0.124828326557361
"1148",23,"JV5_Rib",0.587,"Mouse_Pa","trial_3","ribose",0.503333333333333,0.0567812566883748
"1149",23.25,"JV1_Rib",2.78,"Mouse_Pa","trial_3","ribose",2.80066666666667,0.0221835775092999
"1150",23.25,"JV3_Rib",0.512,"Mouse_Pa","trial_3","ribose",0.529333333333333,0.0107445076408575
"1151",23.25,"JV4_Rib",0.833,"Mouse_Pa","trial_3","ribose",0.571,0.131153853673208
"1152",23.25,"JV5_Rib",0.581,"Mouse_Pa","trial_3","ribose",0.501666666666667,0.0542104950888458
"1153",23.5,"JV1_Rib",2.774,"Mouse_Pa","trial_3","ribose",2.805,0.0243378991150292
"1154",23.5,"JV3_Rib",0.512,"Mouse_Pa","trial_3","ribose",0.532333333333333,0.0147459975737298
"1155",23.5,"JV4_Rib",0.844,"Mouse_Pa","trial_3","ribose",0.576666666666667,0.133746443358734
"1156",23.5,"JV5_Rib",0.579,"Mouse_Pa","trial_3","ribose",0.505,0.0552207690396768
"1157",23.75,"JV1_Rib",2.802,"Mouse_Pa","trial_3","ribose",2.821,0.0231156512634477
"1158",23.75,"JV3_Rib",0.515,"Mouse_Pa","trial_3","ribose",0.540666666666667,0.0130936795609349
"1159",23.75,"JV4_Rib",0.868,"Mouse_Pa","trial_3","ribose",0.583666666666667,0.1421669597496
"1160",23.75,"JV5_Rib",0.575,"Mouse_Pa","trial_3","ribose",0.511666666666667,0.0513430726691645
"1161",24,"JV1_Rib",2.812,"Mouse_Pa","trial_3","ribose",2.834,0.0255799400572661
"1162",24,"JV3_Rib",0.51,"Mouse_Pa","trial_3","ribose",0.533666666666667,0.0122519839663261
"1163",24,"JV4_Rib",0.891,"Mouse_Pa","trial_3","ribose",0.592666666666667,0.149169180611963
"1164",24,"JV5_Rib",0.577,"Mouse_Pa","trial_3","ribose",0.507333333333333,0.0514144380932481
